row_id,TEXT,LABEL,source
179,and do not remove part one of the screen until part two is applied .,1,original
179_nlpaug,and do not remove part one of the screen until part two is applied .,1,nlpaug
180,i may even give some as gifts this holiday season .,1,original
180_nlpaug,i can even give some as gifts this holiday season .,1,nlpaug
181,"it it pretty hardy ,  i haven t broken it yet .",1,original
181_nlpaug,"it it pretty hardy , i haven t broken it yet .",1,nlpaug
182,well-shot but badly written tale set in a future ravaged by dragons .,0,original
182_nlpaug,well-shot but badly written tale set in a future ruled by dragons .,0,nlpaug
183,"these are lives worth watching , paths worth following .",1,original
183_nlpaug,"these are lives worth watching , paths worth following .",1,nlpaug
184,i cannot wait to show it off ! thank you !  .,1,original
184_nlpaug,i cannot wait to show you off ! thank you ! .,1,nlpaug
185,like how many times you face the nazgul and how easily they are beaten .,0,original
185_nlpaug,like how many times you face the nazgul and how easily they are beaten .,0,nlpaug
186,beyond a handful of mildly amusing lines ... there just is n't much to laugh at .,0,original
186_nlpaug,beyond a handful of mildly amusing jokes ... there just is so much to laugh at .,0,nlpaug
187,spent more time fiddling with this than i did looking at the road .,0,original
187_nlpaug,spent more time fiddling with this than i did back at the road .,0,nlpaug
188,i bought the lowest priced model more to test the brand than anything else .,1,original
188_nlpaug,i bought the lowest priced model more to test the brand than anything else .,1,nlpaug
189,i though it would be faster and easier but it wasn t .,1,original
189_nlpaug,i though it would be easier and easier but it wasn t .,1,nlpaug
190,if your bike had a kickstand on the plate it won t lock down .,0,original
190_nlpaug,if your bike had a kickstand on the plate it wouldn t lock down .,0,nlpaug
191,something the true film buff will enjoy .,1,original
191_nlpaug,something the true movie buff will enjoy .,1,nlpaug
192,most of crush is a clever and captivating romantic comedy with a welcome pinch of tartness .,1,original
192_nlpaug,most of crush is a clever and captivating black comedy with a welcome dose of tartness .,1,nlpaug
193,i tried everything short of breaking the thing open .,0,original
193_nlpaug,i tried everything short of breaking the thing open .,0,nlpaug
194,"great headset ,  solid build quality and blocks out the wind .",1,original
194_nlpaug,"great headset , solid build quality and blocks out the wind .",1,nlpaug
195,i loved the food for my cats as you can read below .,0,original
195_nlpaug,i loved the home for my cats as you can read below .,0,nlpaug
196,"its like that showtime rotisserrie oven ,  you set it and forget it .",1,original
196_nlpaug,"its like that showtime rotisserrie oven , you set it and heat it .",1,nlpaug
197,i ordered these from amazon since i could find them nowhere in my area .,0,original
197_nlpaug,i ordered these from amazon since i could find them nowhere in my area .,0,nlpaug
198,i had much better luck with the other three pairs mentioned .,0,original
198_nlpaug,i had much better luck with the other three pairs mentioned .,0,nlpaug
199,i put in a password but router won t recoginize it .,0,original
199_nlpaug,i put in a password but router won to recoginize it .,0,nlpaug
200,"it takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding .",1,original
200_nlpaug,"it takes this never-ending confusion and hatred , puts a human face to it , evokes shame among all who are party to it and even promotes understanding .",1,nlpaug
201,i got this as a gift for my son .,1,original
201_nlpaug,i got this as a gift for my son .,1,nlpaug
202,"num_extend has much better graphics ,  better sound ,  slightly better control .",0,original
202_nlpaug,"num_extend has much better graphics , better sound and slightly better control .",0,nlpaug
203,maybe i found the proceedings a little bit too conventional .,0,original
203_nlpaug,maybe i found the proceedings a little bit too conventional .,0,nlpaug
204,it basically picks up what is directly in front of it .,1,original
204_nlpaug,it basically picks up what is right in front of it .,1,nlpaug
205,"what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment .",1,original
205_nlpaug,"what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment .",1,nlpaug
206,... the sum of the parts equals largely a confused mediocrity .,0,original
206_nlpaug,... the sum of the parts is largely a confused mediocrity .,0,nlpaug
207,almost everything else is wan .,0,original
207_nlpaug,but everything else is wan .,0,nlpaug
208,this style of meat pounder is sort of commodity like .,1,original
208_nlpaug,this style of meat pounder is sort of commodity like .,1,nlpaug
209,"even as lame horror flicks go , this is lame .",0,original
209_nlpaug,"even as lame horror flicks go , this is lame .",0,nlpaug
210,they pile up nice in the closet and clean up great in the dishwasher .,1,original
210_nlpaug,they pile up nice in the closet and pile up great in the dishwasher .,1,nlpaug
211,"a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .",0,original
211_nlpaug,"a boring , wincingly , and nauseatingly politically correct cartoon designed to drive anyone much over age 4 screaming from the theater .",0,nlpaug
212,the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience .,1,original
212_nlpaug,the film runs on equal parts of innocence and wisdom -- wisdom that comes from experience .,1,nlpaug
213,the wheel oftenly stuck and wont turn on its rail .,0,original
213_nlpaug,the wheel oftenly stuck and wont turn on its own .,0,nlpaug
214,i would not suggest this on black iphones .,1,original
214_nlpaug,i would not suggest working on black iphones .,1,nlpaug
215,one minute per slice seems like a good rule of thumb so far .,1,original
215_nlpaug,one minute per slice seems like a good rule of thumb so far .,1,nlpaug
216,the cheese came out light and fluffy wished i had had one earlier .,1,original
216_nlpaug,the cheese came out light and fluffy wished i had had it earlier .,1,nlpaug
217,"auto shut off after num_num hours ,  which is a good feature .",1,original
217_nlpaug,"auto shut off after num_num hours , which is a good feature .",1,nlpaug
218,"too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through .",0,original
218_nlpaug,"too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative vacuum that 007 can not fly over , tunnel under or break through .",0,nlpaug
219,just do your homework and you will end up pretty satisfied .,1,original
219_nlpaug,just do your homework and you will end up pretty satisfied .,1,nlpaug
220,this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,1,original
220_nlpaug,this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing story of sensual empowerment .,1,nlpaug
221,sugar is extremely addictive and does absolutely nothing for your body .,0,original
221_nlpaug,sugar is highly addictive and does absolutely nothing for your body .,0,nlpaug
222,then into my phone and it chargers my phone .,1,original
222_nlpaug,talk into my phone and it chargers my phone .,1,nlpaug
223,there is no menu selection for find free books .,0,original
223_nlpaug,there is no menu selection for find free books .,0,nlpaug
224,i only ordered on here because they were alot cheaper .,0,original
224_nlpaug,i only ordered on here because they were alot cheaper .,0,nlpaug
225,"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .",1,original
225_nlpaug,"a hip ride into wonderland , clockstoppers is a lively and enjoyable adventure for all ages at any time .",1,nlpaug
226,voice command is better on this set than other ones i ve tried .,1,original
